Pour ArsenalContre Arsenal;;;;;;;;;;Total;;;;;Court;;;Moyen;;;Long;;;;;;;;;;
Date;Heure;Comp;Tour;Jour;Tribune;RÃ©sultat;BM;BE;Adversaire;Cmp;Att;Cmp%;TotDist;DistBut;Cmp;Att;Cmp%;Cmp;Att;Cmp%;Cmp;Att;Cmp%;PD;xA;PC;01-mars;PPA;CntSR;Prog;Rapport de match
11/08/2019;14:00 (15:00);Premier League;JournÃ©e 1;Dim;ExtÃ©rieur;V;1;0;Newcastle Utd;560;655;85.5;10122;3396;252;274;92.0;234;263;89.0;65;98;66.3;1;1.0;7;38;11;1;31;Rapport de match
17/08/2019;12:30 (13:30);Premier League;JournÃ©e 2;Sam;Domicile;V;2;1;Burnley;475;562;84.5;8833;2631;203;226;89.8;201;223;90.1;62;91;68.1;2;0.8;14;22;12;3;28;Rapport de match
24/08/2019;17:30 (18:30);Premier League;JournÃ©e 3;Sam;ExtÃ©rieur;D;1;3;Liverpool;451;531;84.9;8286;2624;199;215;92.6;198;219;90.4;49;84;58.3;0;0.4;5;23;4;0;16;Rapport de match
01/09/2019;16:30 (17:30);Premier League;JournÃ©e 4;Dim;Domicile;N;2;2;Tottenham;405;498;81.3;7707;2691;173;191;90.6;169;198;85.4;58;93;62.4;2;1.5;17;44;15;6;55;Rapport de match
15/09/2019;16:30 (17:30);Premier League;JournÃ©e 5;Dim;ExtÃ©rieur;N;2;2;Watford;420;492;85.4;7776;2296;184;200;92.0;171;189;90.5;58;85;68.2;2;0.9;6;30;6;1;25;Rapport de match
19/09/2019;18:55;Europa Lg;Phase de groupe;Jeu;ExtÃ©rieur;V;3;0;de Eint Frankfurt;261;363;71.9;5364;2391;106;134;79.1;110;133;82.7;41;84;48.8;3;2.1;14;24;14;4;38;Rapport de match
22/09/2019;16:30 (17:30);Premier League;JournÃ©e 6;Dim;Domicile;V;3;2;Aston Villa;421;508;82.9;8051;2690;185;207;89.4;173;197;87.8;58;88;65.9;0;0.9;15;47;12;2;53;Rapport de match
24/09/2019;19:45 (20:45);EFL Cup;TroisiÃ¨me tour;Mar;Domicile;V;5;0;Nott'ham Forest;;;;;;;;;;;;;;;5;;;;;;;Rapport de match
30/09/2019;20:00 (21:00);Premier League;JournÃ©e 7;Lun;ExtÃ©rieur;N;1;1;Manchester Utd;298;397;75.1;6232;2171;131;151;86.8;103;122;84.4;59;107;55.1;1;1.4;7;19;5;1;18;Rapport de match
03/10/2019;20:00 (21:00);Europa Lg;Phase de groupe;Jeu;Domicile;V;4;0;be Standard LiÃ¨ge;585;659;88.8;10851;3016;265;283;93.6;239;260;91.9;72;99;72.7;3;3.5;20;46;16;6;44;Rapport de match
06/10/2019;14:00 (15:00);Premier League;JournÃ©e 8;Dim;Domicile;V;1;0;Bournemouth;365;482;75.7;7264;2147;141;160;88.1;158;177;89.3;59;117;50.4;1;0.8;10;27;14;0;42;Rapport de match
21/10/2019;20:00 (21:00);Premier League;JournÃ©e 9;Lun;ExtÃ©rieur;D;0;1;Sheffield Utd;562;665;84.5;11485;3202;205;227;90.3;266;298;89.3;86;123;69.9;0;0.8;7;42;14;3;52;Rapport de match
24/10/2019;20:00 (21:00);Europa Lg;Phase de groupe;Jeu;Domicile;V;3;2;pt VitÃ³ria;475;549;86.5;9620;2962;176;197;89.3;213;232;91.8;79;107;73.8;1;1.8;12;30;12;4;52;Rapport de match
27/10/2019;16:30 (17:30);Premier League;JournÃ©e 10;Dim;Domicile;N;2;2;Crystal Palace;367;450;81.6;7225;2320;140;159;88.1;165;181;91.2;55;94;58.5;1;0.9;11;28;6;2;35;Rapport de match
30/10/2019;19:30 (20:30);EFL Cup;QuatriÃ¨me tour;Mer;ExtÃ©rieur;D;5 (4);5 (5);Liverpool;;;;;;;;;;;;;;;3;;;;;;;Rapport de match
02/11/2019;15:00 (16:00);Premier League;JournÃ©e 11;Sam;Domicile;N;1;1;Wolves;485;581;83.5;8245;2723;241;255;94.5;188;220;85.5;48;84;57.1;1;0.8;7;32;9;3;36;Rapport de match
06/11/2019;15:50 (16:50);Europa Lg;Phase de groupe;Mer;ExtÃ©rieur;N;1;1;pt VitÃ³ria;553;649;85.2;10545;3113;208;234;88.9;272;303;89.8;68;89;76.4;1;0.4;5;31;1;1;38;Rapport de match
09/11/2019;17:30 (18:30);Premier League;JournÃ©e 12;Sam;ExtÃ©rieur;D;0;2;Leicester City;411;499;82.4;8113;2495;152;169;89.9;197;219;90.0;59;96;61.5;0;0.5;6;32;10;2;32;Rapport de match
23/11/2019;15:00 (16:00);Premier League;JournÃ©e 13;Sam;Domicile;N;2;2;Southampton;429;527;81.4;8550;2714;153;175;87.4;198;225;88.0;70;99;70.7;0;0.8;8;34;10;4;39;Rapport de match
28/11/2019;20:00 (21:00);Europa Lg;Phase de groupe;Jeu;Domicile;D;1;2;de Eint Frankfurt;405;498;81.3;8206;3024;149;178;83.7;162;179;90.5;78;110;70.9;1;1.6;10;31;7;1;33;Rapport de match
01/12/2019;14:00 (15:00);Premier League;JournÃ©e 14;Dim;ExtÃ©rieur;N;2;2;Norwich City;489;597;81.9;10183;3182;176;200;88.0;223;257;86.8;87;120;72.5;0;0.5;8;44;10;1;43;Rapport de match
05/12/2019;20:15 (21:15);Premier League;JournÃ©e 15;Jeu;Domicile;D;1;2;Brighton;351;427;82.2;6902;2242;153;164;93.3;129;151;85.4;61;98;62.2;1;0.8;10;31;7;4;25;Rapport de match
09/12/2019;20:00 (21:00);Premier League;JournÃ©e 16;Lun;ExtÃ©rieur;V;3;1;West Ham;618;710;87.0;12007;3270;225;248;90.7;302;329;91.8;87;114;76.3;3;1.3;8;28;10;2;34;Rapport de match
12/12/2019;18:55;Europa Lg;Phase de groupe;Jeu;ExtÃ©rieur;N;2;2;be Standard LiÃ¨ge;466;561;83.1;8650;2698;197;224;87.9;202;227;89.0;60;90;66.7;2;1.1;11;28;7;1;32;Rapport de match
15/12/2019;16:30 (17:30);Premier League;JournÃ©e 17;Dim;Domicile;D;0;3;Manchester City;422;508;83.1;7918;2095;180;195;92.3;180;198;90.9;56;101;55.4;0;0.4;4;18;4;2;22;Rapport de match
21/12/2019;12:30 (13:30);Premier League;JournÃ©e 18;Sam;ExtÃ©rieur;N;0;0;Everton;433;524;82.6;9136;2599;132;154;85.7;214;234;91.5;83;121;68.6;0;0.2;4;27;3;0;27;Rapport de match
26/12/2019;15:00 (16:00);Premier League;JournÃ©e 19;Jeu;ExtÃ©rieur;N;1;1;Bournemouth;556;646;86.1;11283;3007;197;218;90.4;251;276;90.9;100;131;76.3;0;1.0;13;40;17;3;53;Rapport de match
29/12/2019;14:00 (15:00);Premier League;JournÃ©e 20;Dim;Domicile;D;1;2;Chelsea;352;442;79.6;6821;2156;135;150;90.0;154;181;85.1;53;88;60.2;1;0.2;4;14;5;2;18;Rapport de match
01/01/2020;20:00 (21:00);Premier League;JournÃ©e 21;Mer;Domicile;V;2;0;Manchester Utd;467;557;83.8;9427;2669;182;203;89.7;198;217;91.2;82;118;69.5;0;0.5;6;22;11;2;28;Rapport de match
06/01/2020;19:56 (20:56);FA Cup;TroisiÃ¨me tour;Lun;Domicile;V;1;0;Leeds United;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
11/01/2020;12:30 (13:30);Premier League;JournÃ©e 22;Sam;ExtÃ©rieur;N;1;1;Crystal Palace;407;512;79.5;8416;2745;142;169;84.0;197;221;89.1;65;99;65.7;1;0.6;3;29;6;1;27;Rapport de match
18/01/2020;15:00 (16:00);Premier League;JournÃ©e 23;Sam;Domicile;N;1;1;Sheffield Utd;481;591;81.4;9101;2449;183;206;88.8;227;262;86.6;62;102;60.8;0;0.4;8;29;6;1;40;Rapport de match
21/01/2020;20:15 (21:15);Premier League;JournÃ©e 24;Mar;ExtÃ©rieur;N;2;2;Chelsea;316;407;77.6;6509;1867;116;136;85.3;138;162;85.2;58;95;61.1;2;0.0;1;21;5;1;22;Rapport de match
27/01/2020;20:00 (21:00);FA Cup;QuatriÃ¨me tour;Lun;ExtÃ©rieur;V;2;1;Bournemouth;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
02/02/2020;14:00 (15:00);Premier League;JournÃ©e 25;Dim;ExtÃ©rieur;N;0;0;Burnley;399;490;81.4;7735;2394;156;170;91.8;188;212;88.7;53;94;56.4;0;1.0;11;30;7;3;31;Rapport de match
16/02/2020;16:30 (17:30);Premier League;JournÃ©e 26;Dim;Domicile;V;4;0;Newcastle Utd;600;678;88.5;12122;2877;200;216;92.6;308;333;92.5;90;118;76.3;4;1.9;13;49;13;1;42;Rapport de match
20/02/2020;22:00 (21:00);Europa Lg;SeiziÃ¨mes de finale;Jeu;ExtÃ©rieur;V;1;0;gr Olympiacos;400;480;83.3;7953;2205;136;154;88.3;212;234;90.6;47;76;61.8;1;1.4;8;21;14;3;46;Rapport de match
23/02/2020;16:30 (17:30);Premier League;JournÃ©e 27;Dim;Domicile;V;3;2;Everton;434;512;84.8;8537;2524;169;182;92.9;196;219;89.5;61;90;67.8;3;1.2;9;32;7;2;36;Rapport de match
27/02/2020;20:00 (21:00);Europa Lg;SeiziÃ¨mes de finale;Jeu;Domicile;D;1;2;gr Olympiacos;775;900;86.1;15049;3505;271;302;89.7;403;443;91.0;87;131;66.4;0;1.3;13;65;22;4;65;Rapport de match
02/03/2020;19:45 (20:45);FA Cup;CinquiÃ¨me tour;Lun;ExtÃ©rieur;V;2;0;Portsmouth;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
07/03/2020;15:00 (16:00);Premier League;JournÃ©e 29;Sam;Domicile;V;1;0;West Ham;542;639;84.8;10282;2644;219;240;91.3;242;271;89.3;69;103;67.0;1;1.1;8;42;7;1;40;Rapport de match
17/06/2020;20:15 (21:15);Premier League;JournÃ©e 28;Mer;ExtÃ©rieur;D;0;3;Manchester City;282;349;80.8;5697;1467;86;97;88.7;149;160;93.1;41;75;54.7;0;0.2;2;6;4;1;18;Rapport de match
20/06/2020;15:00 (16:00);Premier League;JournÃ©e 30;Sam;ExtÃ©rieur;D;1;2;Brighton;448;520;86.2;9075;2283;130;150;86.7;242;258;93.8;65;91;71.4;1;1.1;9;33;11;2;46;Rapport de match
25/06/2020;18:00 (19:00);Premier League;JournÃ©e 31;Jeu;ExtÃ©rieur;V;2;0;Southampton;338;423;79.9;6990;2192;119;140;85.0;163;188;86.7;50;76;65.8;0;0.9;5;15;8;2;17;Rapport de match
28/06/2020;13:00 (14:00);FA Cup;Quarts de finale;Dim;ExtÃ©rieur;V;2;1;Sheffield Utd;;;;;;;;;;;;;;;0;;;;;;;Rapport de match
01/07/2020;18:00 (19:00);Premier League;JournÃ©e 32;Mer;Domicile;V;4;0;Norwich City;410;495;82.8;8417;2514;154;167;92.2;183;214;85.5;69;98;70.4;1;0.6;7;36;12;4;37;Rapport de match
04/07/2020;17:30 (18:30);Premier League;JournÃ©e 33;Sam;ExtÃ©rieur;V;2;0;Wolves;403;491;82.1;8167;2166;155;178;87.1;175;195;89.7;69;105;65.7;1;0.9;3;24;2;1;30;Rapport de match
07/07/2020;20:15 (21:15);Premier League;JournÃ©e 34;Mar;Domicile;N;1;1;Leicester City;260;370;70.3;4718;1780;124;144;86.1;87;110;79.1;41;94;43.6;1;1.6;8;19;9;1;28;Rapport de match
12/07/2020;16:30 (17:30);Premier League;JournÃ©e 35;Dim;ExtÃ©rieur;D;1;2;Tottenham;571;652;87.6;11123;2880;199;212;93.9;288;312;92.3;77;110;70.0;1;0.4;5;31;7;1;33;Rapport de match
15/07/2020;20:15 (21:15);Premier League;JournÃ©e 36;Mer;Domicile;V;2;1;Liverpool;192;307;62.5;3720;1515;93;118;78.8;70;95;73.7;25;76;32.9;1;0.3;2;11;6;2;11;Rapport de match
18/07/2020;19:45 (20:45);FA Cup;Demi-finales;Sam;Terrain neutre;V;2;0;Manchester City;;;;;;;;;;;;;;;2;;;;;;;Rapport de match
21/07/2020;20:15 (21:15);Premier League;JournÃ©e 37;Mar;ExtÃ©rieur;D;0;1;Aston Villa;551;648;85.0;11284;2720;182;212;85.8;279;311;89.7;84;110;76.4;0;0.4;5;46;6;0;37;Rapport de match
26/07/2020;16:00 (17:00);Premier League;JournÃ©e 38;Dim;Domicile;V;3;2;Watford;378;460;82.2;7761;2528;133;151;88.1;188;209;90.0;54;90;60.0;2;0.8;9;26;9;2;33;Rapport de match
01/08/2020;17:30 (18:30);FA Cup;Finale;Sam;Terrain neutre;V;2;1;Chelsea;;;;;;;;;;;;;;;1;;;;;;;Rapport de match
;;;;;;25-16-13;93;65;;20269;24461;82.9;397458;117779;7807;8735;89.4;9205;10317;89.2;2960;4562;64.9;61;43.0;378;1397;413;94;1588;
